name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	name2
NR_039693	chr9	-	137741454	137741528	137741528	137741528	1	MIR3689D1
NR_039691	chr9	-	137741143	137741215	137741215	137741215	1	MIR3689C
NR_037469	chr9	-	137741970	137742118	137742118	137742118	1	MIR3689B
NR_037460	chr9	-	137741020	137742490	137742490	137742490	2	MIR3689A
NM_015837	chr9	+	137772657	137779366	137772667	137779261	7	FCN2
NM_002003	chr9	-	137801430	137809806	137801643	137809717	9	FCN1
NM_004108	chr9	+	137772657	137779366	137772667	137779261	8	FCN2
NM_001282611	chr9	+	137979513	138013030	137979835	138012024	6	OLFM1
NM_006334	chr9	+	137967102	137989952	137967552	137989632	4	OLFM1
NM_001282612	chr9	+	137979105	138013030	137979219	138012024	6	OLFM1
NM_014279	chr9	+	137967088	138013030	137967552	138012024	6	OLFM1
NR_046107	chr9	+	138073454	138079152	138079152	138079152	3	LOC401557
NM_173520	chr9	+	138235094	138238404	138235244	138236253	3	C9orf62
NM_016034	chr9	+	138392476	138396519	138392556	138395979	4	MRPS2
NM_144654	chr9	-	138387025	138391761	138387358	138391697	3	C9orf116
NM_014811	chr9	+	138371647	138380739	138376356	138379986	4	PPP1R26
NR_051968	chr9	+	138392476	138396519	138396519	138396519	5	MRPS2
NM_001048265	chr9	-	138387025	138391761	138387272	138391697	3	C9orf116
NR_038969	chr9	-	138354564	138364095	138364095	138364095	3	PPP1R26-AS1
NR_051969	chr9	+	138392476	138396519	138396519	138396519	4	MRPS2
NR_051970	chr9	+	138392476	138396519	138396519	138396519	4	MRPS2
NR_051967	chr9	+	138392476	138396519	138396519	138396519	5	MRPS2
NR_121579	chr9	-	138395118	138398293	138398293	138398293	3	LOC101928525
NM_014582	chr9	+	138437984	138441815	138438026	138441176	7	OBP2A
NM_001018049	chr9	+	138453603	138458622	138453647	138457647	7	PAEP
NM_002297	chr9	+	138413283	138418386	138413343	138417003	7	LCN1
NM_002571	chr9	+	138453603	138458622	138453647	138457647	7	PAEP
NR_034016	chr9	+	138466770	138478958	138478958	138478958	6	LINC01502
NM_001252617	chr9	+	138413283	138418386	138413343	138417003	7	LCN1
NM_001252619	chr9	+	138413283	138418386	138413343	138418363	7	LCN1
NM_001252618	chr9	+	138413283	138418386	138413343	138418363	7	LCN1
NR_034017	chr9	+	138466770	138478958	138478958	138478958	5	LINC01502
NM_182974	chr9	-	138515501	138531386	138515942	138531033	5	GLT6D1
NR_109814	chr9	+	138466770	138478958	138478958	138478958	4	LINC01502
NM_001293189	chr9	+	138437984	138441815	138438026	138441790	7	OBP2A
NM_001293193	chr9	+	138437984	138441815	138438026	138441176	6	OBP2A
NR_120603	chr9	+	138437984	138441815	138441815	138441815	7	OBP2A
NM_001101677	chr9	-	138585254	138591374	138585442	138591313	8	SOHLH1
NM_001012415	chr9	-	138585254	138591374	138586191	138591313	7	SOHLH1
NM_001001676	chr9	+	138555167	138557755	138555167	138557755	6	LCN9
NM_015447	chr9	-	138700332	138799005	138703154	138799005	17	CAMSAP1
NM_016172	chr9	-	138824814	138853226	138825245	138853008	10	UBAC1
NM_152833	chr9	-	139006426	139010731	139008326	139008746	2	C9orf69
NM_001256526	chr9	-	139006426	139010277	139008326	139008746	2	C9orf69
NM_014564	chr9	-	139088095	139095004	139089170	139094885	6	LHX3
NM_181701	chr9	-	139098181	139137687	139100573	139137649	12	QSOX2
NM_178138	chr9	-	139088095	139096955	139089170	139096858	6	LHX3
NM_015160	chr9	+	139305024	139318213	139305120	139317716	13	PMPCA
NM_003086	chr9	-	139270028	139292889	139270807	139292880	23	SNAPC4
NM_001200003	chr9	+	139249251	139254057	139250213	139252672	4	GPSM1
NM_052814	chr9	-	139258407	139268133	139258576	139266530	13	CARD9
NM_052813	chr9	-	139258407	139268133	139258753	139266530	13	CARD9
NR_073565	chr9	-	139256351	139258263	139258263	139258263	3	DNLZ
NM_006643	chr9	-	139296373	139305054	139297239	139304849	9	SDCCAG3
NM_015597	chr9	+	139221931	139236288	139222151	139235617	9	GPSM1
NM_001039708	chr9	-	139296373	139305054	139297239	139304849	8	SDCCAG3
NM_001039707	chr9	-	139296373	139305054	139297239	139304849	10	SDCCAG3
NR_026964	chr9	-	139216997	139221779	139221779	139221779	1	DKFZP434A062
NM_001145639	chr9	+	139247508	139254057	139250213	139252672	4	GPSM1
NM_001145638	chr9	+	139221931	139254057	139222151	139252672	14	GPSM1
NM_001282946	chr9	+	139305024	139318213	139306965	139317716	13	PMPCA
NM_001282944	chr9	+	139305024	139318213	139306965	139317716	12	PMPCA
NM_001080849	chr9	-	139256351	139258263	139256463	139258166	3	DNLZ
NR_039821	chr9	-	139440624	139440711	139440711	139440711	1	MIR4674
NR_039820	chr9	-	139414019	139414078	139414078	139414078	1	MIR4673
NM_017617	chr9	-	139388895	139440238	139390522	139440238	34	NOTCH1
NM_014866	chr9	-	139334547	139377507	139336206	139372067	32	SEC16A
NM_152571	chr9	+	139377946	139380519	139378900	139379512	1	C9orf163
NM_001276418	chr9	-	139334547	139378211	139336206	139372067	29	SEC16A
NR_121577	chr9	+	139442293	139444196	139444196	139444196	3	LINC01573
NR_045111	chr9	+	139557378	139567130	139567130	139567130	10	EGFL7
NR_046367	chr9	+	139553307	139567130	139567130	139567130	10	EGFL7
NM_001012727	chr9	-	139567594	139581911	139568203	139581809	5	AGPAT2
NM_006412	chr9	-	139567594	139581911	139568203	139581809	6	AGPAT2
NM_201446	chr9	+	139560223	139567130	139562734	139566738	9	EGFL7
NM_016215	chr9	+	139557378	139567130	139562734	139566738	11	EGFL7
NR_045110	chr9	+	139557378	139567130	139567130	139567130	10	EGFL7
NR_029695	chr9	+	139565053	139565138	139565138	139565138	1	MIR126
NR_024580	chr9	-	139698378	139703300	139703300	139703300	5	CCDC183-AS1
NM_032928	chr9	+	139685776	139687769	139685822	139687284	5	TMEM141
NR_033913	chr9	+	139640612	139644363	139644363	139644363	3	LOC100128593
NR_002975	chr9	-	139620555	139620689	139620689	139620689	1	SNORA43
NR_002958	chr9	-	139621198	139621331	139621331	139621331	1	SNORA17
NM_001039374	chr9	+	139690789	139702193	139690849	139702142	14	CCDC183
NM_198946	chr9	-	139638468	139642980	139639113	139642935	7	LCN6
NR_106780	chr9	-	139641344	139641422	139641422	139641422	1	MIR6722
NM_203347	chr9	-	139654085	139658965	139656270	139658940	7	LCN15
NR_024543	chr9	-	139619045	139622636	139622636	139622636	5	SNHG7
NR_024542	chr9	-	139619045	139622636	139622636	139622636	4	SNHG7
NM_178469	chr9	-	139648839	139652731	139648949	139652382	7	LCN8
NM_152421	chr9	+	139607023	139619170	139607117	139618226	5	FAM69B
NR_003672	chr9	-	139619683	139622636	139622636	139622636	2	SNHG7
NM_001001712	chr9	-	139632618	139637411	139633976	139637355	6	LCN10
NR_039697	chr9	+	139781184	139781255	139781255	139781255	1	MIR4479
NM_018998	chr9	-	139834884	139839206	139835379	139838535	9	FBXW5
NM_178536	chr9	+	139846767	139849949	139846779	139849851	6	LCN12
NM_021138	chr9	+	139780964	139821067	139793192	139820353	11	TRAF2
NM_000606	chr9	+	139839697	139841426	139839772	139841233	7	C8G
NM_014172	chr9	+	139743267	139745495	139743882	139745299	3	PHPT1
NM_001135861	chr9	+	139743267	139745495	139743882	139745241	4	PHPT1
NM_001281299	chr9	-	139756565	139760788	139756735	139760710	5	EDF1
NR_036251	chr9	+	139725408	139725475	139725475	139725475	1	MIR4292
NM_003792	chr9	-	139756565	139760788	139756735	139760710	5	EDF1
NM_206920	chr9	+	139746818	139755251	139746868	139755055	27	MAMDC4
NM_153200	chr9	-	139757120	139760788	139757322	139760710	4	EDF1
NM_001281298	chr9	-	139756565	139760788	139756735	139760710	5	EDF1
NM_001281297	chr9	-	139756565	139760788	139756907	139760710	5	EDF1
NM_001287342	chr9	+	139743267	139745495	139743882	139745299	3	PHPT1
NM_001287343	chr9	+	139743267	139745495	139743882	139745241	4	PHPT1
NR_109808	chr9	+	139743267	139745495	139745495	139745495	3	PHPT1
NR_109807	chr9	+	139743267	139745495	139745495	139745495	3	PHPT1
NM_001080482	chr9	+	139738866	139741797	139738866	139741797	1	C9orf172
NM_183241	chr9	+	139886869	139888428	139886895	139888257	7	C9orf142
NM_001246	chr9	-	139942550	139948503	139943108	139948449	9	ENTPD2
NM_212533	chr9	-	139901685	139923374	139902380	139923324	49	ABCA2
NM_207510	chr9	+	139877444	139880210	139878038	139879463	3	LCNL1
NM_207309	chr9	+	139971952	139978990	139971984	139977181	9	UAP1L1
NM_178448	chr9	-	139956578	139965028	139959110	139964912	6	SAPCD2
NR_027447	chr9	-	139979397	139981269	139981269	139981269	1	MAN1B1-AS1
NM_203468	chr9	-	139942550	139948503	139943108	139948449	9	ENTPD2
NM_000954	chr9	+	139871955	139876194	139872030	139875307	7	PTGDS
NM_015392	chr9	-	139933908	139940676	139934223	139940441	9	NPDC1
NM_001606	chr9	-	139901685	139922740	139902380	139922592	49	ABCA2
NM_004479	chr9	-	139924625	139927292	139925161	139926443	2	FUT7
NM_004669	chr9	-	139889059	139891024	139889132	139890995	6	CLIC3
NM_207511	chr9	+	139921915	139931234	139927515	139929506	3	C9orf139
NM_031297	chr9	-	140114698	140115775	140114878	140115664	1	RNF208
NM_013366	chr9	-	140069235	140083057	140069393	140082984	13	ANAPC2
NM_007327	chr9	+	140033608	140063214	140033938	140061979	20	GRIN1
NM_001128228	chr9	-	140086068	140095163	140086563	140095163	4	TPRN
NM_001144028	chr9	+	140100118	140113813	140100229	140110868	14	NDOR1
NM_001185091	chr9	+	140033608	140063214	140033938	140062294	20	GRIN1
NM_021569	chr9	+	140033608	140063214	140033938	140061979	19	GRIN1
NM_000832	chr9	+	140033608	140063214	140033938	140062294	19	GRIN1
NM_014434	chr9	+	140100118	140113813	140100229	140110868	14	NDOR1
NM_053045	chr9	-	140098534	140100090	140099455	140099866	1	TMEM203
NM_001013653	chr9	-	140063211	140064491	140063305	140064395	2	LRRC26
NR_037416	chr9	-	140063637	140063722	140063722	140063722	1	MIR3621
NM_001144026	chr9	+	140100118	140113813	140100229	140110868	14	NDOR1
NM_001144027	chr9	+	140100118	140113813	140100229	140110764	13	NDOR1
NM_001282477	chr9	-	140065379	140066498	140065426	140066479	4	TMEM210
NM_003731	chr9	+	140083053	140084822	140083178	140084366	3	SSNA1
NM_001185090	chr9	+	140033608	140063214	140033938	140062294	21	GRIN1
NM_013379	chr9	-	140004991	140009195	140005099	140009165	13	DPP7
NM_001256701	chr9	+	140145712	140147935	140145738	140147697	6	C9orf173
NM_001001710	chr9	-	140138034	140142244	140138151	140142167	7	FAM166A
NR_046340	chr9	+	140145712	140147935	140147935	140147935	6	C9orf173
NR_046339	chr9	+	140145712	140147935	140147935	140147935	5	C9orf173
NM_001190228	chr9	+	140122017	140124090	140122787	140123538	3	RNF224
NM_001256699	chr9	+	140145712	140147935	140145738	140147915	6	C9orf173
NM_199001	chr9	+	140119086	140120763	140119573	140120508	2	CYSRT1
NM_015456	chr9	+	140149758	140168000	140149961	140167380	13	NELFB
NM_006088	chr9	+	140135710	140138159	140135812	140138008	4	TUBB4B
NM_001177317	chr9	+	140125208	140131006	140126154	140130868	13	SLC34A3
NM_001256700	chr9	+	140145712	140147935	140145738	140147915	6	C9orf173
NM_017723	chr9	+	140172279	140177093	140173141	140174413	2	TOR4A
NM_080877	chr9	+	140125384	140131006	140126154	140130868	13	SLC34A3
NM_001177316	chr9	+	140125208	140131006	140126154	140130868	13	SLC34A3
NR_038389	chr9	-	140144670	140147949	140147949	140147949	4	C9orf173-AS1
NM_001004353	chr9	+	140145712	140147935	140145738	140147697	6	C9orf173
NM_001004354	chr9	-	140194082	140196703	140196035	140196380	1	NRARP
NM_001033113	chr9	-	140328815	140335901	140329365	140332737	10	ENTPD8
NM_001178064	chr9	-	140342022	140353786	140343845	140353554	15	NSMF
NM_006647	chr9	+	140317846	140328858	140317981	140328812	14	NOXA1
NM_001256068	chr9	+	140317846	140328858	140317981	140328812	12	NOXA1
NM_015537	chr9	-	140342022	140353786	140343845	140353554	15	NSMF
NM_001286823	chr9	-	140260596	140317714	140260728	140289809	8	EXD3
NM_001130970	chr9	-	140342022	140353786	140343845	140353554	15	NSMF
NM_001130969	chr9	-	140342022	140353786	140343845	140353554	16	NSMF
NM_001256067	chr9	+	140317846	140328858	140317981	140328812	14	NOXA1
NM_198585	chr9	-	140328815	140335901	140329365	140332737	9	ENTPD8
NM_001130971	chr9	-	140342022	140353786	140343845	140353554	14	NSMF
NR_106964	chr9	-	140344477	140344538	140344538	140344538	1	MIR7114
NR_104599	chr9	-	140286253	140317714	140317714	140317714	3	EXD3
NR_104598	chr9	-	140260596	140317714	140317714	140317714	11	EXD3
NM_032477	chr9	+	140446308	140447007	140446533	140446947	2	MRPL41
NM_138462	chr9	-	140476530	140484937	140476994	140484715	6	ZMYND19
NM_138778	chr9	-	140449358	140473387	140449690	140473229	9	DPH7
NR_122036	chr9	-	140509783	140512981	140512981	140512981	3	ARRDC1-AS1
NR_122035	chr9	-	140509783	140513347	140513347	140513347	3	ARRDC1-AS1
NR_030333	chr9	+	140732870	140732968	140732968	140732968	1	MIR602
NR_024341	chr9	+	140657473	140659224	140659224	140659224	1	EHMT1-IT1
NR_121582	chr9	-	140934954	140939523	140939523	140939523	3	LOC101928786
NM_001145249	chr9	+	141106636	141134172	141106636	141124256	7	FAM157B
NR_027156	chr9	+	141044564	141071885	141071885	141071885	5	TUBBP5
NM_032796	chrX	+	16737706	16780807	16737847	16778482	9	SYAP1
NR_033181	chrX	+	16737706	16780807	16780807	16780807	9	SYAP1
NM_019597	chrX	+	100663120	100669128	100666976	100668326	2	HNRNPH2
NM_001032393	chrX	+	100663120	100669128	100666976	100668326	2	HNRNPH2
NM_001199973	chrX	+	100645877	100669128	100645923	100666980	5	RPL36A-HNRNPH2
NM_001199974	chrX	+	100645877	100669128	100645923	100666980	4	RPL36A-HNRNPH2
NM_013427	chrX	-	11155662	11683821	11156982	11682948	13	ARHGAP6
NM_006125	chrX	-	11161516	11683821	11161977	11682948	11	ARHGAP6
NM_001167890	chrX	+	13587693	13651694	13587980	13651214	12	EGFL6
NM_001193278	chrX	-	10437304	10535643	10437551	10535587	7	MID1
NM_001193277	chrX	-	10413349	10544957	10417407	10535587	10	MID1
NM_001118886	chrX	+	14547419	14749933	14548179	14748607	9	GLRA2
NM_001098624	chrX	-	10413349	10645779	10417407	10535587	10	MID1
NM_000381	chrX	-	10413349	10588674	10417407	10535587	10	MID1
NM_005647	chrX	+	9433200	9687780	9621626	9684286	18	TBL1X
NM_001171942	chrX	+	14547419	14749933	14592519	14748607	11	GLRA2
NM_001193279	chrX	-	10437304	10535643	10437551	10535587	6	MID1
NM_002063	chrX	+	14547419	14749933	14548179	14748607	9	GLRA2
NM_001118885	chrX	+	14547419	14749933	14548179	14748607	10	GLRA2
NM_014728	chrX	+	12156584	12742642	12157090	12738652	17	FRMPD4
NM_001139468	chrX	+	9431334	9687780	9622304	9684286	18	TBL1X
NM_001139467	chrX	+	9431334	9687780	9622304	9684286	17	TBL1X
NM_001139466	chrX	+	9431334	9687780	9621626	9684286	18	TBL1X
NM_015507	chrX	+	13587693	13651694	13587980	13651214	12	EGFL6
NM_033289	chrX	-	10413349	10588674	10417407	10535587	10	MID1
NM_033290	chrX	-	10413349	10851809	10417407	10535587	10	MID1
NM_001193281	chrX	-	10473380	10535643	10474480	10535587	3	MID1
NM_001193280	chrX	-	10437304	10535643	10437551	10535587	6	MID1
NR_109776	chrX	-	11155662	11683821	11683821	11683821	15	ARHGAP6
NR_033348	chrX	-	17818168	17878947	17878947	17878947	3	RAI2
NM_021785	chrX	-	17818168	17879457	17818537	17820130	2	RAI2
NR_033349	chrX	-	17818168	17878947	17878947	17878947	2	RAI2
NM_001172732	chrX	-	17818168	17879457	17818537	17820130	3	RAI2
NM_001172743	chrX	-	17818168	17879457	17818537	17820130	3	RAI2
NM_001172739	chrX	-	17818168	17879457	17818537	17820130	3	RAI2
NR_073010	chrX	-	22277913	23311263	23311263	23311263	6	PTCHD1-AS
NM_004013	chrX	-	31137344	32173586	31140035	31792238	36	DMD
NM_004023	chrX	-	31137344	32173586	31139949	31792238	31	DMD
NM_014271	chrX	+	28605680	29974017	28807460	29973937	11	IL1RAPL1
NM_004012	chrX	-	31137344	32430371	31140035	32430174	51	DMD
NM_004022	chrX	-	31137344	32173586	31139949	31792238	34	DMD
NM_004011	chrX	-	31137344	32430371	31140035	32430326	51	DMD
NM_004006	chrX	-	31137344	33229673	31140035	33229429	79	DMD
NM_000109	chrX	-	31137344	33357726	31140035	33357382	79	DMD
NM_004010	chrX	-	31137344	33146544	31140035	32834745	79	DMD
NM_004009	chrX	-	31137344	33146545	31140035	33146282	79	DMD
NM_004021	chrX	-	31137344	32173586	31139949	31792238	35	DMD
NM_004020	chrX	-	31137344	32173586	31140035	31792238	32	DMD
NM_004014	chrX	-	31137344	31526415	31140035	31526354	25	DMD
NM_001127200	chrX	+	49216658	49304144	49236830	49304050	5	GAGE2E
NM_025184	chrX	-	44007127	44202923	44008040	44202834	15	EFHC2
NM_001098412	chrX	+	49188080	49294588	49189215	49294494	5	GAGE13
NM_001127212	chrX	+	49197581	49313700	49198718	49313606	5	GAGE2A
NM_001127212	chrX	+	49207134	49304144	49208271	49304050	5	GAGE2A
NM_001472	chrX	+	49216647	49294598	49236830	49294494	5	GAGE2C
NM_012196	chrX	+	49188103	49313700	49189215	49313606	5	GAGE8
NM_012196	chrX	+	49197606	49294588	49198718	49294494	5	GAGE8
NM_012196	chrX	+	49216658	49304144	49236830	49304050	5	GAGE8
NM_001127212	chrX	+	49216633	49294588	49236830	49294494	5	GAGE2A
NM_001098406	chrX	+	49178508	49294588	49179672	49294494	5	GAGE12J
NM_001173480	chrX	-	62854847	62975031	62857907	62926212	9	ARHGEF9
NM_001173479	chrX	-	62854847	63005426	62857907	63005025	9	ARHGEF9
NM_015185	chrX	-	62854847	62975031	62857907	62974192	10	ARHGEF9
NR_028379	chrX	-	73247970	73513409	73513409	73513409	7	FTX
NM_001005612	chrX	+	68835910	69259321	68836152	69255459	8	EDA
NM_001399	chrX	+	68835910	69259321	68836152	69255459	8	EDA
NM_001013627	chrX	+	71130937	71363424	71130937	71363424	8	NHSL2
NM_001005609	chrX	+	68835910	69259321	68836152	69255459	8	EDA
NM_001170574	chrX	+	79591002	79700810	79698038	79699208	5	FAM46D
NM_152630	chrX	+	79675945	79700810	79698038	79699208	3	FAM46D
NM_001139514	chrX	+	85403454	86087605	85403624	86082773	12	DACH2
NM_001168360	chrX	+	91090459	91878228	91090503	91873939	6	PCDH11X
NM_053281	chrX	+	85403454	86087605	85403624	86087158	12	DACH2
NM_001139515	chrX	+	85517970	86087605	85631839	86087158	12	DACH2
NM_001168361	chrX	+	91090459	91878228	91090503	91723315	7	PCDH11X
NM_001168363	chrX	+	91090459	91878228	91090503	91873939	5	PCDH11X
NM_001168362	chrX	+	91090459	91878228	91090503	91873939	5	PCDH11X
NM_032968	chrX	+	91090459	91878228	91090503	91873939	7	PCDH11X
NM_032969	chrX	+	91090459	91878228	91090503	91873939	6	PCDH11X
NM_006729	chrX	+	95939661	96855597	95940057	96854316	27	DIAPH2
NM_007309	chrX	+	95939661	96724837	95940057	96724742	27	DIAPH2
NM_020766	chrX	-	99546641	99665271	99551274	99663595	5	PCDH19
NM_001184880	chrX	-	99546641	99665271	99551274	99663595	6	PCDH19
NM_001105243	chrX	-	99546641	99665271	99551274	99663595	5	PCDH19
NM_001184782	chrX	+	105855159	105922673	105855310	105921488	13	CXorf57
NM_017416	chrX	+	103810995	105011822	103903594	105011654	11	IL1RAPL2
NM_080879	chrX	-	102754680	102774417	102754850	102755684	3	RAB40A
NM_018015	chrX	+	105855159	105922673	105855310	105921488	14	CXorf57
NM_012471	chrX	-	111017541	111326004	111019540	111195648	11	TRPC5
NM_001163279	chrX	-	123509755	124097666	123514385	124097602	32	TENM1
NM_001163278	chrX	-	123509755	124097666	123514385	124097602	32	TENM1
NM_014253	chrX	-	123509755	124097666	123514385	124097602	31	TENM1
NM_016032	chrX	-	128937263	128977910	128940345	128975921	11	ZDHHC9
NM_182314	chrX	-	129757356	130037291	129759287	129843265	16	ENOX2
NM_006375	chrX	-	129757356	130037291	129759287	129837190	15	ENOX2
NM_001281736	chrX	-	129757356	130037291	129759287	129837190	14	ENOX2
NM_001008222	chrX	-	128937263	128977561	128940345	128975921	10	ZDHHC9
NM_001449	chrX	+	135229558	135293518	135288591	135292184	7	FHL1
NM_001159703	chrX	+	135229558	135293518	135288591	135292113	6	FHL1
NM_001167819	chrX	+	135251795	135293518	135288591	135292184	7	FHL1
NM_001159702	chrX	+	135229558	135293518	135288591	135292113	8	FHL1
NM_001159700	chrX	+	135230736	135293518	135288591	135292184	7	FHL1
NM_001159704	chrX	+	135251454	135293518	135288591	135292184	6	FHL1
NR_027621	chrX	+	135228860	135293518	135293518	135293518	7	FHL1
NM_001169124	chrX	+	147582138	148082193	147582617	148072862	20	AFF2
NM_001169125	chrX	+	147582138	148082193	147582617	148072862	20	AFF2
